1,1,18.9120,0.0990,1.0740,0.3550,19.3000
1,2,18.4520,0.0980,1.0450,0.3480,18.8500
1,3,19.0900,0.1200,1.0910,0.3450,19.4900
1,4,19.0660,0.0980,1.1640,0.3910,19.4980
1,5,19.2870,0.0990,1.0770,0.3460,19.7110
1,6,18.9780,0.0980,1.0850,0.3560,19.3550
1,7,18.7780,0.0980,1.0520,0.3480,19.1740
1,8,18.8590,0.0980,1.0900,0.3510,19.2330
1,9,19.3540,0.1100,1.0720,0.3550,19.7540
1,10,18.6040,0.0990,1.0750,0.3560,18.9780
1,11,18.4730,0.0980,1.0530,0.3400,18.8690
1,12,18.5970,0.0980,1.0690,0.3480,18.9700
1,13,18.4280,0.0980,1.0640,0.3700,18.8020
1,14,20.8870,0.1200,1.0690,0.3720,21.2920
1,15,18.8500,0.0990,1.0710,0.3470,19.2260
1,16,18.6780,0.0990,1.0890,0.3550,19.0630
1,17,18.5650,0.1000,1.0550,0.3480,18.9460
1,18,18.4970,0.0980,1.0680,0.3460,18.8710
1,19,19.0720,0.0980,1.0700,0.3470,19.4900
1,20,18.5440,0.0980,1.0470,0.3580,18.9210
1,21,18.5410,0.0990,1.0830,0.3470,18.9120
1,22,18.4230,0.0980,1.0520,0.3440,18.7980
1,23,18.5890,0.0980,1.0720,0.3570,18.9860
1,24,18.5680,0.0980,1.0570,0.3400,18.9400
1,25,18.7370,0.1210,1.0830,0.3420,19.1100
1,26,18.4090,0.0980,1.0560,0.3470,18.7830
1,27,18.6580,0.0980,1.1210,0.3530,19.0300
1,28,18.8280,0.0990,1.0500,0.3460,19.2320
1,29,18.5760,0.0980,1.0490,0.3430,18.9580
1,30,19.1220,0.1010,1.0760,0.3510,19.4970
1,31,18.3270,0.0990,1.0540,0.3570,18.7000
1,32,18.4040,0.1000,1.0640,0.3670,18.7760
1,33,18.4210,0.0990,1.0470,0.3450,18.8620
1,34,18.4790,0.0980,1.0820,0.3500,18.8520
1,35,20.4910,0.1120,1.1690,0.3850,20.9330
1,36,21.4910,0.1380,1.2880,0.4620,21.8700
1,37,20.3610,0.1080,1.1680,0.3790,20.7770
1,38,20.9190,0.1360,1.2890,0.4720,21.2990
1,39,18.6920,0.0990,1.0990,0.3450,19.0650
1,40,18.6810,0.0990,1.0830,0.3460,19.0540
1,41,18.7180,0.0980,1.1160,0.3480,19.0940
1,42,18.5090,0.0990,1.0750,0.3440,18.9070
1,43,18.9080,0.0990,1.0820,0.3420,19.2830
1,44,18.6720,0.1100,1.0930,0.3590,19.0440
1,45,19.2790,0.0980,1.0540,0.3420,19.6960
1,46,18.9810,0.0980,1.1020,0.3510,19.3570
1,47,19.2460,0.0980,1.0980,0.3640,19.6270
1,48,18.9700,0.0980,1.1280,0.3730,19.3950
1,49,19.3620,0.1000,1.0650,0.3620,19.7800
1,50,18.6610,0.0990,1.1130,0.3480,19.0800
2,1,16.4210,0.7105,0.8830,0.3050,33.5860
2,2,16.7345,0.7105,0.8690,0.3255,34.2440
2,3,16.2340,0.7245,0.8665,0.3020,33.2070
2,4,16.3400,0.7170,0.8590,0.2975,33.4090
2,5,16.2310,0.7065,0.8720,0.2990,33.2220
2,6,16.4205,0.7105,0.8890,0.3080,33.5920
2,7,16.5875,0.7005,0.9160,0.3090,33.9360
2,8,16.5235,0.7345,0.8740,0.3095,33.7910
2,9,16.5635,0.7060,0.8925,0.3075,33.8610
2,10,16.5330,0.7225,0.9090,0.3245,33.8180
2,11,16.4230,0.7145,0.8760,0.3020,33.5780
2,12,16.5970,0.7110,0.8875,0.3035,33.9270
2,13,16.6095,0.7180,0.9035,0.3270,33.9530
2,14,16.5020,0.7270,0.8910,0.3055,33.7390
2,15,16.5175,0.7250,0.8820,0.3010,33.8040
2,16,16.7850,0.7370,0.8850,0.3150,34.3980
2,17,23.3185,1.1185,1.0140,0.3685,47.8450
2,18,18.3605,0.7515,0.9440,0.3675,37.4670
2,19,17.8415,0.7460,0.8715,0.3055,36.4420
2,20,17.4960,0.7835,0.9085,0.3195,35.8210
2,21,18.5080,0.8055,0.8820,0.3170,37.8920
2,22,17.7970,0.7645,0.8870,0.3130,36.3580
2,23,18.8565,0.7950,0.8830,0.3150,38.5440
2,24,17.4870,0.7450,0.8935,0.3075,35.7210
2,25,18.2075,0.7010,0.9475,0.3265,37.1970
2,26,16.7710,0.7450,0.8655,0.3015,34.2970
2,27,16.5675,0.7220,0.8785,0.2975,33.8680
2,28,16.9585,0.7425,0.9545,0.3450,34.6740
2,29,16.6320,0.7325,0.9025,0.3105,33.9940
2,30,16.5145,0.7010,0.8860,0.3065,33.8120
2,31,16.6200,0.7435,0.8650,0.3020,33.9940
2,32,16.8195,0.7310,0.9635,0.3820,34.3760
2,33,16.9035,0.7245,0.9020,0.3025,34.5480
2,34,16.2485,0.7180,0.8615,0.2990,33.2340
2,35,16.5490,0.6995,0.8890,0.3070,33.8270
2,36,16.4600,0.7110,0.8850,0.3020,33.6490
2,37,16.4645,0.7435,0.8935,0.3070,33.6830
2,38,16.5400,0.7250,0.8930,0.2980,33.8410
2,39,17.1870,0.6995,0.8915,0.3220,35.1300
2,40,17.4550,0.7610,0.9035,0.3135,35.7140
2,41,16.8415,0.8150,0.8595,0.2960,34.6450
2,42,17.2335,0.7005,0.9245,0.3205,35.2030
2,43,17.2365,0.7135,0.8865,0.3060,35.2280
2,44,17.1590,0.7360,0.9345,0.3175,35.1000
2,45,16.7100,0.7120,0.9100,0.3040,34.1860
2,46,17.1315,0.7275,0.8695,0.2990,35.0140
2,47,16.9360,0.7090,0.8990,0.3280,34.6080
